[PiCamera @ factory.py:85][DEBUG] 2017-10-27 00:19:55,347: Logging to: logs/2017_Oct_27/PiCamera/00_19_55.log
[PiCamera @ picamera.py:49][DEBUG] 2017-10-27 00:19:55,412: PiCamera setup
[PiCamera @ picamera.py:60][INFO] 2017-10-27 00:19:55,816: PiCamera initialized: <picamera.camera.PiCamera object at 0x703e2a58>
[PiCamera @ picamera.py:129][INFO] 2017-10-27 00:19:55,817: Warming up camera
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:20:08,267: [log buffer start]
[DEBUG, 1509078013.820118]: PiCamera image received: ImageMessage(t=1509078013.8201005, n=284)
[DEBUG, 1509078013.8534064]: PiCamera image received: ImageMessage(t=1509078013.8529959, n=285)
[DEBUG, 1509078013.9300282]: PiCamera image received: ImageMessage(t=1509078013.930011, n=287)
[DEBUG, 1509078013.9639456]: PiCamera image received: ImageMessage(t=1509078013.9639292, n=288)
[DEBUG, 1509078014.0017219]: PiCamera image received: ImageMessage(t=1509078014.0017042, n=289)
[DEBUG, 1509078014.0731337]: PiCamera image received: ImageMessage(t=1509078014.0731168, n=290)
[DEBUG, 1509078014.1096523]: PiCamera image received: ImageMessage(t=1509078014.1096358, n=291)
[DEBUG, 1509078014.1460211]: PiCamera image received: ImageMessage(t=1509078014.1460037, n=292)
[DEBUG, 1509078014.1787455]: PiCamera image received: ImageMessage(t=1509078014.1787276, n=293)
[DEBUG, 1509078014.210848]: PiCamera image received: ImageMessage(t=1509078014.2108297, n=294)
[DEBUG, 1509078014.277446]: PiCamera image received: ImageMessage(t=1509078014.2774308, n=295)
[DEBUG, 1509078014.3097134]: PiCamera image received: ImageMessage(t=1509078014.309696, n=296)
[DEBUG, 1509078014.4097693]: PiCamera image received: ImageMessage(t=1509078014.4097528, n=297)
[DEBUG, 1509078014.4417198]: PiCamera image received: ImageMessage(t=1509078014.4417021, n=298)
[DEBUG, 1509078014.4747293]: PiCamera image received: ImageMessage(t=1509078014.4747117, n=299)
[DEBUG, 1509078014.5124705]: PiCamera image received: ImageMessage(t=1509078014.512452, n=300)
[DEBUG, 1509078014.5540419]: PiCamera image received: ImageMessage(t=1509078014.5540237, n=301)
[DEBUG, 1509078014.5862403]: PiCamera image received: ImageMessage(t=1509078014.5862224, n=302)
[DEBUG, 1509078014.6514342]: PiCamera image received: ImageMessage(t=1509078014.6514175, n=303)
[DEBUG, 1509078014.684044]: PiCamera image received: ImageMessage(t=1509078014.684026, n=304)
[DEBUG, 1509078014.7166586]: PiCamera image received: ImageMessage(t=1509078014.7166402, n=305)
[DEBUG, 1509078014.7495737]: PiCamera image received: ImageMessage(t=1509078014.7495563, n=306)
[DEBUG, 1509078014.7826874]: PiCamera image received: ImageMessage(t=1509078014.7826703, n=307)
[DEBUG, 1509078014.8155804]: PiCamera image received: ImageMessage(t=1509078014.8155599, n=308)
[DEBUG, 1509078014.9128296]: PiCamera image received: ImageMessage(t=1509078014.9128115, n=309)
[DEBUG, 1509078014.9485297]: PiCamera image received: ImageMessage(t=1509078014.948512, n=310)
[DEBUG, 1509078014.9813783]: PiCamera image received: ImageMessage(t=1509078014.9813554, n=311)
[DEBUG, 1509078015.0145566]: PiCamera image received: ImageMessage(t=1509078015.0145388, n=312)
[DEBUG, 1509078015.113526]: PiCamera image received: ImageMessage(t=1509078015.1135075, n=314)
[DEBUG, 1509078015.184727]: PiCamera image received: ImageMessage(t=1509078015.1846488, n=315)
[DEBUG, 1509078015.2501469]: PiCamera image received: ImageMessage(t=1509078015.250128, n=316)
[DEBUG, 1509078015.2827191]: PiCamera image received: ImageMessage(t=1509078015.2827008, n=317)
[DEBUG, 1509078015.3159735]: PiCamera image received: ImageMessage(t=1509078015.3159568, n=318)
[DEBUG, 1509078015.3487]: PiCamera image received: ImageMessage(t=1509078015.3486836, n=319)
[DEBUG, 1509078015.3817036]: PiCamera image received: ImageMessage(t=1509078015.3816862, n=320)
[DEBUG, 1509078015.4149292]: PiCamera image received: ImageMessage(t=1509078015.4149113, n=321)
[DEBUG, 1509078015.480337]: PiCamera image received: ImageMessage(t=1509078015.4803176, n=322)
[DEBUG, 1509078015.5140254]: PiCamera image received: ImageMessage(t=1509078015.5140085, n=323)
[DEBUG, 1509078015.6169343]: PiCamera image received: ImageMessage(t=1509078015.6169178, n=325)
[DEBUG, 1509078015.6532698]: PiCamera image received: ImageMessage(t=1509078015.6532528, n=326)
[DEBUG, 1509078015.7498527]: PiCamera image received: ImageMessage(t=1509078015.7498357, n=327)
[DEBUG, 1509078015.7830975]: PiCamera image received: ImageMessage(t=1509078015.7830794, n=328)
[DEBUG, 1509078015.815643]: PiCamera image received: ImageMessage(t=1509078015.8156261, n=329)
[DEBUG, 1509078015.848037]: PiCamera image received: ImageMessage(t=1509078015.8480265, n=330)
[DEBUG, 1509078015.88063]: PiCamera image received: ImageMessage(t=1509078015.88062, n=331)
[DEBUG, 1509078015.9810708]: PiCamera image received: ImageMessage(t=1509078015.9810617, n=333)
[DEBUG, 1509078016.0138378]: PiCamera image received: ImageMessage(t=1509078016.013827, n=334)
[DEBUG, 1509078016.0486822]: PiCamera image received: ImageMessage(t=1509078016.0486712, n=335)
[DEBUG, 1509078016.0806534]: PiCamera image received: ImageMessage(t=1509078016.0806425, n=336)
[DEBUG, 1509078016.112673]: PiCamera image received: ImageMessage(t=1509078016.1126626, n=337)
[DEBUG, 1509078016.1451783]: PiCamera image received: ImageMessage(t=1509078016.145168, n=338)
[DEBUG, 1509078016.1771405]: PiCamera image received: ImageMessage(t=1509078016.17713, n=339)
[DEBUG, 1509078016.2090132]: PiCamera image received: ImageMessage(t=1509078016.2090027, n=340)
[DEBUG, 1509078016.2422087]: PiCamera image received: ImageMessage(t=1509078016.2421963, n=341)
[DEBUG, 1509078016.2743855]: PiCamera image received: ImageMessage(t=1509078016.2743752, n=342)
[DEBUG, 1509078016.3062353]: PiCamera image received: ImageMessage(t=1509078016.3062246, n=343)
[DEBUG, 1509078016.3409579]: PiCamera image received: ImageMessage(t=1509078016.3409393, n=344)
[DEBUG, 1509078016.373462]: PiCamera image received: ImageMessage(t=1509078016.3734453, n=345)
[DEBUG, 1509078016.4129877]: PiCamera image received: ImageMessage(t=1509078016.4129438, n=346)
[DEBUG, 1509078016.445459]: PiCamera image received: ImageMessage(t=1509078016.4454489, n=347)
[DEBUG, 1509078016.547703]: PiCamera image received: ImageMessage(t=1509078016.5476894, n=349)
[DEBUG, 1509078016.5801663]: PiCamera image received: ImageMessage(t=1509078016.5801566, n=350)
[DEBUG, 1509078016.6127603]: PiCamera image received: ImageMessage(t=1509078016.6127472, n=351)
[DEBUG, 1509078016.6769412]: PiCamera image received: ImageMessage(t=1509078016.6769314, n=353)
[DEBUG, 1509078016.70888]: PiCamera image received: ImageMessage(t=1509078016.7088692, n=354)
[DEBUG, 1509078016.7740972]: PiCamera image received: ImageMessage(t=1509078016.7740848, n=355)
[DEBUG, 1509078016.8395588]: PiCamera image received: ImageMessage(t=1509078016.8395493, n=356)
[DEBUG, 1509078016.8726864]: PiCamera image received: ImageMessage(t=1509078016.8726757, n=357)
[DEBUG, 1509078016.9051058]: PiCamera image received: ImageMessage(t=1509078016.9050953, n=358)
[DEBUG, 1509078016.9372423]: PiCamera image received: ImageMessage(t=1509078016.937232, n=359)
[log buffer end]
[PiCamera @ node.py:66][DEBUG] 2017-10-27 00:20:16,939: logging message buffer (len=16455)
[PiCamera @ picamera.py:83][INFO] 2017-10-27 00:20:20,160: Recording video on 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-1.mp4.h264'
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,754: AVC-H264 import - frame size 640 x 480 at 25.000 FPS
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,756: Importing AVC-H264: |                    | (03/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,757: Importing AVC-H264: |                    | (04/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,759: Importing AVC-H264: |=                   | (05/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,760: Importing AVC-H264: |=                   | (06/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,761: Importing AVC-H264: |=                   | (07/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,762: Importing AVC-H264: |=                   | (08/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,770: Importing AVC-H264: |=                   | (09/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,776: Importing AVC-H264: |==                  | (10/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,777: Importing AVC-H264: |==                  | (11/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,778: Importing AVC-H264: |==                  | (12/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,779: Importing AVC-H264: |==                  | (13/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,779: Importing AVC-H264: |==                  | (14/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,780: Importing AVC-H264: |===                 | (15/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,781: Importing AVC-H264: |===                 | (16/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,782: Importing AVC-H264: |===                 | (17/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,782: Importing AVC-H264: |===                 | (19/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,783: Importing AVC-H264: |====                | (20/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,783: Importing AVC-H264: |====                | (21/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,784: Importing AVC-H264: |====                | (23/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,788: Importing AVC-H264: |====                | (24/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,789: Importing AVC-H264: |=====               | (26/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:24,790: Importing AVC-H264: |=====               | (27/100)
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:20:24,797: [log buffer start]
[DEBUG, 1509078016.972774]: PiCamera image received: ImageMessage(t=1509078016.9727614, n=360)
[DEBUG, 1509078017.0096004]: PiCamera image received: ImageMessage(t=1509078017.0095894, n=361)
[DEBUG, 1509078017.0445926]: PiCamera image received: ImageMessage(t=1509078017.044582, n=363)
[DEBUG, 1509078017.077269]: PiCamera image received: ImageMessage(t=1509078017.077259, n=364)
[DEBUG, 1509078017.1099505]: PiCamera image received: ImageMessage(t=1509078017.1099412, n=365)
[DEBUG, 1509078017.1430395]: PiCamera image received: ImageMessage(t=1509078017.143021, n=366)
[DEBUG, 1509078017.2117195]: PiCamera image received: ImageMessage(t=1509078017.2117023, n=367)
[DEBUG, 1509078017.2768455]: PiCamera image received: ImageMessage(t=1509078017.276825, n=368)
[DEBUG, 1509078017.3094532]: PiCamera image received: ImageMessage(t=1509078017.309436, n=369)
[DEBUG, 1509078017.4077017]: PiCamera image received: ImageMessage(t=1509078017.4076915, n=370)
[DEBUG, 1509078017.4397998]: PiCamera image received: ImageMessage(t=1509078017.4397864, n=371)
[DEBUG, 1509078017.4723914]: PiCamera image received: ImageMessage(t=1509078017.4723804, n=372)
[DEBUG, 1509078017.508397]: PiCamera image received: ImageMessage(t=1509078017.5083866, n=373)
[DEBUG, 1509078017.5573835]: PiCamera image received: ImageMessage(t=1509078017.5573745, n=375)
[DEBUG, 1509078017.589691]: PiCamera image received: ImageMessage(t=1509078017.5896802, n=376)
[DEBUG, 1509078017.6221359]: PiCamera image received: ImageMessage(t=1509078017.6221242, n=377)
[DEBUG, 1509078017.6557732]: PiCamera image received: ImageMessage(t=1509078017.6557624, n=378)
[DEBUG, 1509078017.6884024]: PiCamera image received: ImageMessage(t=1509078017.6883917, n=379)
[DEBUG, 1509078017.7210393]: PiCamera image received: ImageMessage(t=1509078017.7210171, n=380)
[DEBUG, 1509078017.7534666]: PiCamera image received: ImageMessage(t=1509078017.7534535, n=381)
[DEBUG, 1509078017.7905219]: PiCamera image received: ImageMessage(t=1509078017.7905078, n=382)
[DEBUG, 1509078017.824153]: PiCamera image received: ImageMessage(t=1509078017.8241432, n=383)
[DEBUG, 1509078017.8570583]: PiCamera image received: ImageMessage(t=1509078017.8570485, n=384)
[DEBUG, 1509078017.8916514]: PiCamera image received: ImageMessage(t=1509078017.891642, n=386)
[DEBUG, 1509078017.9241323]: PiCamera image received: ImageMessage(t=1509078017.9241226, n=387)
[DEBUG, 1509078017.9570632]: PiCamera image received: ImageMessage(t=1509078017.9570527, n=388)
[DEBUG, 1509078017.989914]: PiCamera image received: ImageMessage(t=1509078017.9899023, n=389)
[DEBUG, 1509078018.0220032]: PiCamera image received: ImageMessage(t=1509078018.0219922, n=390)
[DEBUG, 1509078018.0540318]: PiCamera image received: ImageMessage(t=1509078018.054022, n=391)
[DEBUG, 1509078018.0866587]: PiCamera image received: ImageMessage(t=1509078018.086648, n=392)
[DEBUG, 1509078018.1189055]: PiCamera image received: ImageMessage(t=1509078018.1188967, n=393)
[DEBUG, 1509078018.1517794]: PiCamera image received: ImageMessage(t=1509078018.15177, n=394)
[DEBUG, 1509078018.183959]: PiCamera image received: ImageMessage(t=1509078018.1839485, n=395)
[DEBUG, 1509078018.215843]: PiCamera image received: ImageMessage(t=1509078018.2158318, n=396)
[DEBUG, 1509078018.2480743]: PiCamera image received: ImageMessage(t=1509078018.248065, n=397)
[DEBUG, 1509078018.2799506]: PiCamera image received: ImageMessage(t=1509078018.2799401, n=398)
[DEBUG, 1509078018.312066]: PiCamera image received: ImageMessage(t=1509078018.3120546, n=399)
[DEBUG, 1509078018.3443773]: PiCamera image received: ImageMessage(t=1509078018.3443666, n=400)
[DEBUG, 1509078018.3769126]: PiCamera image received: ImageMessage(t=1509078018.3769016, n=401)
[DEBUG, 1509078018.40898]: PiCamera image received: ImageMessage(t=1509078018.4089692, n=402)
[DEBUG, 1509078018.4453814]: PiCamera image received: ImageMessage(t=1509078018.4453712, n=403)
[DEBUG, 1509078018.4784784]: PiCamera image received: ImageMessage(t=1509078018.4784636, n=404)
[DEBUG, 1509078018.5122662]: PiCamera image received: ImageMessage(t=1509078018.512256, n=405)
[DEBUG, 1509078018.5446053]: PiCamera image received: ImageMessage(t=1509078018.5445938, n=407)
[DEBUG, 1509078018.576653]: PiCamera image received: ImageMessage(t=1509078018.576643, n=408)
[DEBUG, 1509078018.6088715]: PiCamera image received: ImageMessage(t=1509078018.6088612, n=409)
[DEBUG, 1509078018.6416278]: PiCamera image received: ImageMessage(t=1509078018.641618, n=410)
[DEBUG, 1509078018.6738608]: PiCamera image received: ImageMessage(t=1509078018.6738508, n=411)
[DEBUG, 1509078018.7061453]: PiCamera image received: ImageMessage(t=1509078018.7061353, n=412)
[DEBUG, 1509078018.7379825]: PiCamera image received: ImageMessage(t=1509078018.7379725, n=413)
[DEBUG, 1509078018.7706983]: PiCamera image received: ImageMessage(t=1509078018.7706804, n=414)
[DEBUG, 1509078018.8371537]: PiCamera image received: ImageMessage(t=1509078018.8371356, n=415)
[DEBUG, 1509078018.9027042]: PiCamera image received: ImageMessage(t=1509078018.9026859, n=416)
[DEBUG, 1509078018.9353666]: PiCamera image received: ImageMessage(t=1509078018.9353495, n=417)
[DEBUG, 1509078018.9683816]: PiCamera image received: ImageMessage(t=1509078018.968363, n=418)
[DEBUG, 1509078019.067637]: PiCamera image received: ImageMessage(t=1509078019.0676203, n=419)
[DEBUG, 1509078019.1006987]: PiCamera image received: ImageMessage(t=1509078019.100681, n=420)
[DEBUG, 1509078019.1342893]: PiCamera image received: ImageMessage(t=1509078019.1342723, n=421)
[DEBUG, 1509078019.238798]: PiCamera image received: ImageMessage(t=1509078019.2387803, n=423)
[DEBUG, 1509078019.3031816]: PiCamera image received: ImageMessage(t=1509078019.303161, n=424)
[DEBUG, 1509078019.3686092]: PiCamera image received: ImageMessage(t=1509078019.3685894, n=425)
[DEBUG, 1509078019.4011862]: PiCamera image received: ImageMessage(t=1509078019.4011683, n=426)
[DEBUG, 1509078019.471391]: PiCamera image received: ImageMessage(t=1509078019.4713721, n=427)
[DEBUG, 1509078019.507024]: PiCamera image received: ImageMessage(t=1509078019.5070055, n=428)
[DEBUG, 1509078019.5394595]: PiCamera image received: ImageMessage(t=1509078019.5394425, n=429)
[DEBUG, 1509078019.578718]: PiCamera image received: ImageMessage(t=1509078019.5787, n=430)
[DEBUG, 1509078019.6129103]: PiCamera image received: ImageMessage(t=1509078019.6128926, n=431)
[DEBUG, 1509078019.646663]: PiCamera image received: ImageMessage(t=1509078019.6466436, n=433)
[DEBUG, 1509078019.712949]: PiCamera image received: ImageMessage(t=1509078019.7129314, n=434)
[DEBUG, 1509078019.7775135]: PiCamera image received: ImageMessage(t=1509078019.7774963, n=435)
[DEBUG, 1509078019.8098505]: PiCamera image received: ImageMessage(t=1509078019.8098338, n=436)
[DEBUG, 1509078019.843381]: PiCamera image received: ImageMessage(t=1509078019.8433623, n=437)
[DEBUG, 1509078019.8756077]: PiCamera image received: ImageMessage(t=1509078019.8755918, n=438)
[DEBUG, 1509078019.9717963]: PiCamera image received: ImageMessage(t=1509078019.9717774, n=439)
[DEBUG, 1509078020.068373]: PiCamera image received: ImageMessage(t=1509078020.0683544, n=440)
[DEBUG, 1509078020.101333]: PiCamera image received: ImageMessage(t=1509078020.1013162, n=441)
[DEBUG, 1509078020.1394033]: PiCamera image received: ImageMessage(t=1509078020.1393871, n=442)
[DEBUG, 1509078020.1724083]: PiCamera image received: ImageMessage(t=1509078020.1723914, n=1)
[DEBUG, 1509078020.3064284]: PiCamera image received: ImageMessage(t=1509078020.3064115, n=2)
[DEBUG, 1509078020.3392031]: PiCamera image received: ImageMessage(t=1509078020.339186, n=3)
[DEBUG, 1509078020.3712618]: PiCamera image received: ImageMessage(t=1509078020.371245, n=4)
[DEBUG, 1509078020.404086]: PiCamera image received: ImageMessage(t=1509078020.404068, n=5)
[DEBUG, 1509078020.4692538]: PiCamera image received: ImageMessage(t=1509078020.469236, n=6)
[DEBUG, 1509078020.501757]: PiCamera image received: ImageMessage(t=1509078020.5017416, n=7)
[DEBUG, 1509078020.5344405]: PiCamera image received: ImageMessage(t=1509078020.5344234, n=8)
[DEBUG, 1509078020.5667994]: PiCamera image received: ImageMessage(t=1509078020.5667822, n=9)
[DEBUG, 1509078020.5988657]: PiCamera image received: ImageMessage(t=1509078020.598849, n=10)
[DEBUG, 1509078020.6315463]: PiCamera image received: ImageMessage(t=1509078020.6315272, n=11)
[DEBUG, 1509078020.6649635]: PiCamera image received: ImageMessage(t=1509078020.6649468, n=12)
[DEBUG, 1509078020.6973283]: PiCamera image received: ImageMessage(t=1509078020.6973102, n=13)
[DEBUG, 1509078020.733115]: PiCamera image received: ImageMessage(t=1509078020.7330983, n=14)
[DEBUG, 1509078020.7658772]: PiCamera image received: ImageMessage(t=1509078020.7658603, n=15)
[DEBUG, 1509078020.8045537]: PiCamera image received: ImageMessage(t=1509078020.8045366, n=16)
[DEBUG, 1509078020.8725035]: PiCamera image received: ImageMessage(t=1509078020.8724866, n=17)
[DEBUG, 1509078020.90596]: PiCamera image received: ImageMessage(t=1509078020.905949, n=18)
